State,Item,Cropping,FarmNum,Time,CropNum,PlantHeight,NumberOfLeaves,LeafLength,LeafWidth,PetioleLength,StemDiameter,NumberOfFruits,EnvDataCount_7d,ExTemperature_7d_mean,ExTemperature_7d_min,ExTemperature_7d_max,OutInsolation_7d_mean,OutInsolation_7d_min,OutInsolation_7d_max,InTemperature_7d_mean,InTemperature_7d_min,InTemperature_7d_max,InHumidity_7d_mean,InHumidity_7d_min,InHumidity_7d_max,RemainCO2_7d_mean,RemainCO2_7d_min,RemainCO2_7d_max,SoilTemperature_7d_mean,SoilTemperature_7d_min,SoilTemperature_7d_max,OutInsolation_7d_sum
GangJin,Strawberry,1,38,2021-03-04,2,24.2,11.0,7.8,6.9,8.0,19.4,2.5,6,7.264285714285715,2.5,11.095833333333333,203.25396825396822,22.166666666666668,484.3333333333333,17.947916666666664,14.641666666666666,24.55,99.23700396825397,97.71666666666665,99.84583333333335,419.98313492063494,358.3333333333333,534.8333333333334,23.549999999999997,22.8,26.900000000000002,1219.5238095238094
GangJin,Strawberry,1,38,2021-03-04,3,24.3,10.0,8.2,6.4,9.1,17.73,3.5,6,7.264285714285715,2.5,11.095833333333333,203.25396825396822,22.166666666666668,484.3333333333333,17.947916666666664,14.641666666666666,24.55,99.23700396825397,97.71666666666665,99.84583333333335,419.98313492063494,358.3333333333333,534.8333333333334,23.549999999999997,22.8,26.900000000000002,1219.5238095238094
GangJin,Strawberry,1,38,2021-03-04,4,24.4,11.0,7.1,6.2,8.8,18.06,3.0,6,7.264285714285715,2.5,11.095833333333333,203.25396825396822,22.166666666666668,484.3333333333333,17.947916666666664,14.641666666666666,24.55,99.23700396825397,97.71666666666665,99.84583333333335,419.98313492063494,358.3333333333333,534.8333333333334,23.549999999999997,22.8,26.900000000000002,1219.5238095238094
GangJin,Strawberry,1,38,2021-03-09,1,21.0,8.0,5.5,4.8,10.5,14.77,2.0,7,5.957142857142857,2.5,8.495833333333334,157.03571428571428,47.125,211.54166666666666,16.258928571428573,13.391666666666666,17.633333333333333,99.51726190476191,99.07916666666667,99.87083333333334,399.7619047619047,358.3333333333333,419.75,22.9,22.899999999999995,22.899999999999995,1099.25
GangJin,Strawberry,1,38,2021-03-09,2,19.3,8.0,8.0,7.1,8.8,14.24,2.5,7,5.957142857142857,2.5,8.495833333333334,157.03571428571428,47.125,211.54166666666666,16.258928571428573,13.391666666666666,17.633333333333333,99.51726190476191,99.07916666666667,99.87083333333334,399.7619047619047,358.3333333333333,419.75,22.9,22.899999999999995,22.899999999999995,1099.25
GangJin,Strawberry,1,38,2021-03-09,3,23.2,10.0,8.5,9.8,10.2,19.04,2.5,7,5.957142857142857,2.5,8.495833333333334,157.03571428571428,47.125,211.54166666666666,16.258928571428573,13.391666666666666,17.633333333333333,99.51726190476191,99.07916666666667,99.87083333333334,399.7619047619047,358.3333333333333,419.75,22.9,22.899999999999995,22.899999999999995,1099.25
GangJin,Strawberry,1,38,2021-03-09,4,18.8,8.0,7.4,6.4,9.0,18.6,3.0,7,5.957142857142857,2.5,8.495833333333334,157.03571428571428,47.125,211.54166666666666,16.258928571428573,13.391666666666666,17.633333333333333,99.51726190476191,99.07916666666667,99.87083333333334,399.7619047619047,358.3333333333333,419.75,22.9,22.899999999999995,22.899999999999995,1099.25
GangJin,Strawberry,1,38,2021-03-17,1,21.2,9.0,10.4,7.1,7.3,15.13,2.0,7,8.299197722567287,7.1375,10.165217391304349,186.81399733806566,38.958333333333336,225.6086956521739,15.846088435374151,14.547619047619047,17.7,99.38942250813368,98.4047619047619,99.825,417.7828674948241,383.0,447.0833333333333,22.9,22.899999999999995,22.9,1307.6979813664595
GangJin,Strawberry,1,38,2021-03-17,2,20.2,10.0,8.3,7.6,9.0,14.37,6.0,7,8.299197722567287,7.1375,10.165217391304349,186.81399733806566,38.958333333333336,225.6086956521739,15.846088435374151,14.547619047619047,17.7,99.38942250813368,98.4047619047619,99.825,417.7828674948241,383.0,447.0833333333333,22.9,22.899999999999995,22.9,1307.6979813664595
GangJin,Strawberry,1,38,2021-03-17,3,25.4,9.0,8.5,7.4,14.0,20.23,1.5,7,8.299197722567287,7.1375,10.165217391304349,186.81399733806566,38.958333333333336,225.6086956521739,15.846088435374151,14.547619047619047,17.7,99.38942250813368,98.4047619047619,99.825,417.7828674948241,383.0,447.0833333333333,22.9,22.899999999999995,22.9,1307.6979813664595
GangJin,Strawberry,1,38,2021-03-17,4,22.0,8.0,8.4,7.0,10.2,19.3,3.5,7,8.299197722567287,7.1375,10.165217391304349,186.81399733806566,38.958333333333336,225.6086956521739,15.846088435374151,14.547619047619047,17.7,99.38942250813368,98.4047619047619,99.825,417.7828674948241,383.0,447.0833333333333,22.9,22.899999999999995,22.9,1307.6979813664595
GangJin,Strawberry,1,38,2021-03-25,2,22.6,9.0,9.1,8.1,11.4,14.46,2.0,7,7.419924812030076,5.729166666666667,10.200000000000001,199.75281954887217,33.041666666666664,247.45833333333334,15.753038847117795,14.3125,17.3875,99.35231829573935,98.84166666666665,99.55833333333334,394.7230576441103,350.7916666666667,426.3333333333333,20.465319548872177,15.525,22.899999999999995,1398.2697368421052
GangJin,Strawberry,1,38,2021-03-25,3,28.4,10.0,8.5,7.8,13.2,20.23,1.5,7,7.419924812030076,5.729166666666667,10.200000000000001,199.75281954887217,33.041666666666664,247.45833333333334,15.753038847117795,14.3125,17.3875,99.35231829573935,98.84166666666665,99.55833333333334,394.7230576441103,350.7916666666667,426.3333333333333,20.465319548872177,15.525,22.899999999999995,1398.2697368421052
GangJin,Strawberry,1,38,2021-03-25,4,24.7,8.0,8.0,7.6,13.7,19.04,1.5,7,7.419924812030076,5.729166666666667,10.200000000000001,199.75281954887217,33.041666666666664,247.45833333333334,15.753038847117795,14.3125,17.3875,99.35231829573935,98.84166666666665,99.55833333333334,394.7230576441103,350.7916666666667,426.3333333333333,20.465319548872177,15.525,22.899999999999995,1398.2697368421052
GangJin,Strawberry,1,38,2021-04-01,2,21.5,9.0,8.3,7.0,10.2,18.05,1.5,3,14.009722222222223,6.266666666666667,18.0,509.4583333333333,169.0,760.0,21.815277777777776,12.833333333333334,28.65,99.84305555555555,99.71666666666665,100.0,384.0555555555556,362.0,419.1666666666667,24.833333333333332,20.599999999999998,29.049999999999997,1528.375
GangJin,Strawberry,1,38,2021-04-01,3,27.4,9.0,8.3,7.0,10.2,18.05,2.0,3,14.009722222222223,6.266666666666667,18.0,509.4583333333333,169.0,760.0,21.815277777777776,12.833333333333334,28.65,99.84305555555555,99.71666666666665,100.0,384.0555555555556,362.0,419.1666666666667,24.833333333333332,20.599999999999998,29.049999999999997,1528.375
GangJin,Strawberry,1,38,2021-04-01,4,27.2,8.0,8.3,6.5,12.2,24.71,1.5,3,14.009722222222223,6.266666666666667,18.0,509.4583333333333,169.0,760.0,21.815277777777776,12.833333333333334,28.65,99.84305555555555,99.71666666666665,100.0,384.0555555555556,362.0,419.1666666666667,24.833333333333332,20.599999999999998,29.049999999999997,1528.375
GangJin,Strawberry,1,38,2021-04-08,2,23.0,8.0,8.5,7.0,10.5,13.73,2.0,1,17.7,17.7,17.7,469.0,469.0,469.0,29.9,29.9,29.9,100.0,100.0,100.0,371.0,371.0,371.0,30.4,30.4,30.4,469.0
GangJin,Strawberry,1,38,2021-04-08,3,29.7,8.0,8.4,7.3,17.5,24.83,2.0,1,17.7,17.7,17.7,469.0,469.0,469.0,29.9,29.9,29.9,100.0,100.0,100.0,371.0,371.0,371.0,30.4,30.4,30.4,469.0
GangJin,Strawberry,1,38,2021-04-08,4,29.0,9.0,9.4,7.5,15.0,23.77,1.0,1,17.7,17.7,17.7,469.0,469.0,469.0,29.9,29.9,29.9,100.0,100.0,100.0,371.0,371.0,371.0,30.4,30.4,30.4,469.0
GeoChang,Strawberry,1,51,2020-11-06,1,25.0,6.0,9.3,7.0,10.1,14.73,3.0,7,7.496428571428572,4.775,10.4625,116.79761904761904,17.958333333333332,146.04166666666666,16.65654761904762,15.466666666666667,17.545833333333334,85.67083333333333,74.88333333333334,96.35416666666667,428.64285714285717,406.6666666666667,444.0833333333333,15.96607142857143,14.883333333333333,16.825,817.5833333333333
GeoChang,Strawberry,1,51,2020-11-06,2,25.9,8.0,10.0,8.2,11.2,15.52,1.0,7,7.496428571428572,4.775,10.4625,116.79761904761904,17.958333333333332,146.04166666666666,16.65654761904762,15.466666666666667,17.545833333333334,85.67083333333333,74.88333333333334,96.35416666666667,428.64285714285717,406.6666666666667,444.0833333333333,15.96607142857143,14.883333333333333,16.825,817.5833333333333
GeoChang,Strawberry,1,51,2020-11-06,3,27.2,9.0,11.8,8.2,13.9,17.23,3.0,7,7.496428571428572,4.775,10.4625,116.79761904761904,17.958333333333332,146.04166666666666,16.65654761904762,15.466666666666667,17.545833333333334,85.67083333333333,74.88333333333334,96.35416666666667,428.64285714285717,406.6666666666667,444.0833333333333,15.96607142857143,14.883333333333333,16.825,817.5833333333333
GeoChang,Strawberry,1,51,2020-11-06,4,29.7,7.0,12.0,9.6,13.0,16.8,4.0,7,7.496428571428572,4.775,10.4625,116.79761904761904,17.958333333333332,146.04166666666666,16.65654761904762,15.466666666666667,17.545833333333334,85.67083333333333,74.88333333333334,96.35416666666667,428.64285714285717,406.6666666666667,444.0833333333333,15.96607142857143,14.883333333333333,16.825,817.5833333333333
GeoChang,Strawberry,1,51,2020-11-12,1,22.6,6.0,9.6,7.4,12.5,14.16,6.0,7,7.3065476190476195,5.008333333333334,11.033333333333333,113.95238095238093,26.333333333333332,139.91666666666666,16.28809523809524,15.479166666666666,17.045833333333334,84.3702380952381,79.6875,96.44166666666666,420.6309523809524,397.3333333333333,452.0833333333333,16.00357142857143,14.929166666666667,16.495833333333334,797.6666666666665
GeoChang,Strawberry,1,51,2020-11-12,2,26.1,7.0,10.7,7.5,12.9,15.14,3.0,7,7.3065476190476195,5.008333333333334,11.033333333333333,113.95238095238093,26.333333333333332,139.91666666666666,16.28809523809524,15.479166666666666,17.045833333333334,84.3702380952381,79.6875,96.44166666666666,420.6309523809524,397.3333333333333,452.0833333333333,16.00357142857143,14.929166666666667,16.495833333333334,797.6666666666665
GeoChang,Strawberry,1,51,2020-11-12,3,28.9,7.0,12.0,8.7,15.8,16.49,6.0,7,7.3065476190476195,5.008333333333334,11.033333333333333,113.95238095238093,26.333333333333332,139.91666666666666,16.28809523809524,15.479166666666666,17.045833333333334,84.3702380952381,79.6875,96.44166666666666,420.6309523809524,397.3333333333333,452.0833333333333,16.00357142857143,14.929166666666667,16.495833333333334,797.6666666666665
GeoChang,Strawberry,1,51,2020-11-12,4,30.5,6.0,12.5,9.4,13.1,16.87,8.0,7,7.3065476190476195,5.008333333333334,11.033333333333333,113.95238095238093,26.333333333333332,139.91666666666666,16.28809523809524,15.479166666666666,17.045833333333334,84.3702380952381,79.6875,96.44166666666666,420.6309523809524,397.3333333333333,452.0833333333333,16.00357142857143,14.929166666666667,16.495833333333334,797.6666666666665
GeoChang,Strawberry,1,51,2020-11-19,1,23.3,6.0,8.5,6.3,14.0,14.83,7.0,7,9.738126566416039,6.208333333333333,15.8125,89.61215538847117,38.291666666666664,136.3684210526316,16.70827067669173,15.633333333333333,18.354166666666668,87.93728070175439,82.85263157894737,94.85000000000001,490.52819548872185,406.875,603.5833333333334,16.595645363408526,15.716666666666667,18.025000000000002,627.2850877192982
GeoChang,Strawberry,1,51,2020-11-19,2,26.3,7.0,10.7,7.9,13.8,15.37,6.0,7,9.738126566416039,6.208333333333333,15.8125,89.61215538847117,38.291666666666664,136.3684210526316,16.70827067669173,15.633333333333333,18.354166666666668,87.93728070175439,82.85263157894737,94.85000000000001,490.52819548872185,406.875,603.5833333333334,16.595645363408526,15.716666666666667,18.025000000000002,627.2850877192982
GeoChang,Strawberry,1,51,2020-11-19,3,28.9,8.0,9.8,7.7,16.7,16.39,8.0,7,9.738126566416039,6.208333333333333,15.8125,89.61215538847117,38.291666666666664,136.3684210526316,16.70827067669173,15.633333333333333,18.354166666666668,87.93728070175439,82.85263157894737,94.85000000000001,490.52819548872185,406.875,603.5833333333334,16.595645363408526,15.716666666666667,18.025000000000002,627.2850877192982
GeoChang,Strawberry,1,51,2020-11-19,4,28.0,7.0,12.9,9.7,12.7,16.52,12.0,7,9.738126566416039,6.208333333333333,15.8125,89.61215538847117,38.291666666666664,136.3684210526316,16.70827067669173,15.633333333333333,18.354166666666668,87.93728070175439,82.85263157894737,94.85000000000001,490.52819548872185,406.875,603.5833333333334,16.595645363408526,15.716666666666667,18.025000000000002,627.2850877192982
GeoChang,Strawberry,1,51,2020-12-24,1,24.0,9.0,6.4,4.5,12.4,16.77,0.0,7,-0.20807256235827665,-1.8888888888888888,1.89375,86.87003968253968,49.5,144.64285714285714,14.532789115646256,13.194999999999999,15.914285714285715,89.52433673469388,84.94285714285715,92.815,555.255328798186,463.7857142857143,705.45,14.216675170068028,12.919999999999998,15.521428571428572,608.0902777777778
GeoChang,Strawberry,1,51,2020-12-24,2,31.5,7.0,9.7,6.5,18.3,16.05,3.0,7,-0.20807256235827665,-1.8888888888888888,1.89375,86.87003968253968,49.5,144.64285714285714,14.532789115646256,13.194999999999999,15.914285714285715,89.52433673469388,84.94285714285715,92.815,555.255328798186,463.7857142857143,705.45,14.216675170068028,12.919999999999998,15.521428571428572,608.0902777777778
GeoChang,Strawberry,1,51,2020-12-24,3,30.1,11.0,9.4,7.0,16.4,17.39,1.0,7,-0.20807256235827665,-1.8888888888888888,1.89375,86.87003968253968,49.5,144.64285714285714,14.532789115646256,13.194999999999999,15.914285714285715,89.52433673469388,84.94285714285715,92.815,555.255328798186,463.7857142857143,705.45,14.216675170068028,12.919999999999998,15.521428571428572,608.0902777777778
GeoChang,Strawberry,1,51,2020-12-24,4,30.5,10.0,9.3,6.7,18.7,17.44,2.5,7,-0.20807256235827665,-1.8888888888888888,1.89375,86.87003968253968,49.5,144.64285714285714,14.532789115646256,13.194999999999999,15.914285714285715,89.52433673469388,84.94285714285715,92.815,555.255328798186,463.7857142857143,705.45,14.216675170068028,12.919999999999998,15.521428571428572,608.0902777777778
GeoChang,Strawberry,1,51,2020-12-30,2,32.6,9.0,9.5,6.4,18.1,16.26,0.0,7,1.544345238095238,0.04999999999999997,2.1999999999999997,71.67738095238096,29.416666666666668,90.2,14.273928571428572,12.5375,15.5375,90.6555357142857,87.41666666666667,94.64166666666667,540.5517857142856,426.3333333333333,654.6666666666666,14.023690476190477,12.291666666666666,15.3625,501.7416666666667
GeoChang,Strawberry,1,51,2020-12-30,3,29.3,10.0,9.3,6.6,17.8,17.19,3.0,7,1.544345238095238,0.04999999999999997,2.1999999999999997,71.67738095238096,29.416666666666668,90.2,14.273928571428572,12.5375,15.5375,90.6555357142857,87.41666666666667,94.64166666666667,540.5517857142856,426.3333333333333,654.6666666666666,14.023690476190477,12.291666666666666,15.3625,501.7416666666667
GeoChang,Strawberry,1,51,2020-12-30,4,30.5,9.0,12.0,7.2,16.9,16.8,4.0,7,1.544345238095238,0.04999999999999997,2.1999999999999997,71.67738095238096,29.416666666666668,90.2,14.273928571428572,12.5375,15.5375,90.6555357142857,87.41666666666667,94.64166666666667,540.5517857142856,426.3333333333333,654.6666666666666,14.023690476190477,12.291666666666666,15.3625,501.7416666666667
GeoChang,Strawberry,1,51,2021-01-11,1,24.3,11.0,6.9,4.4,13.5,18.29,2.0,7,-5.6843485552115585,-12.33,0.30000000000000004,85.95307386112339,0.1,138.125,13.641463401149934,11.03,14.911764705882353,90.23733967271119,88.71764705882353,92.24,514.8595090667847,428.8235294117647,624.375,13.184313541205958,10.620000000000001,14.570588235294117,601.6715170278637
GeoChang,Strawberry,1,51,2021-01-11,2,34.7,9.0,9.8,7.2,16.2,16.6,2.0,7,-5.6843485552115585,-12.33,0.30000000000000004,85.95307386112339,0.1,138.125,13.641463401149934,11.03,14.911764705882353,90.23733967271119,88.71764705882353,92.24,514.8595090667847,428.8235294117647,624.375,13.184313541205958,10.620000000000001,14.570588235294117,601.6715170278637
GeoChang,Strawberry,1,51,2021-01-11,3,31.6,13.0,8.0,5.9,14.2,18.88,6.0,7,-5.6843485552115585,-12.33,0.30000000000000004,85.95307386112339,0.1,138.125,13.641463401149934,11.03,14.911764705882353,90.23733967271119,88.71764705882353,92.24,514.8595090667847,428.8235294117647,624.375,13.184313541205958,10.620000000000001,14.570588235294117,601.6715170278637
GeoChang,Strawberry,1,51,2021-01-11,4,32.6,9.0,11.1,7.2,19.6,17.3,4.0,7,-5.6843485552115585,-12.33,0.30000000000000004,85.95307386112339,0.1,138.125,13.641463401149934,11.03,14.911764705882353,90.23733967271119,88.71764705882353,92.24,514.8595090667847,428.8235294117647,624.375,13.184313541205958,10.620000000000001,14.570588235294117,601.6715170278637
GeoChang,Strawberry,1,51,2021-02-03,1,25.0,7.0,7.3,5.5,13.0,14.68,4.5,7,1.4918755221386804,-4.726315789473684,6.8,109.08970342522973,51.208333333333336,140.75,16.235887635756058,14.5375,17.355555555555554,91.37157894736842,89.92105263157895,95.825,492.25998329156226,421.9166666666667,554.9444444444445,15.829064327485382,14.304166666666667,16.83888888888889,763.6279239766081
GeoChang,Strawberry,1,51,2021-02-03,2,32.8,12.0,7.0,5.1,13.5,18.86,7.0,7,1.4918755221386804,-4.726315789473684,6.8,109.08970342522973,51.208333333333336,140.75,16.235887635756058,14.5375,17.355555555555554,91.37157894736842,89.92105263157895,95.825,492.25998329156226,421.9166666666667,554.9444444444445,15.829064327485382,14.304166666666667,16.83888888888889,763.6279239766081
GeoChang,Strawberry,1,51,2021-02-03,3,26.1,7.0,6.7,4.5,12.2,14.84,2.0,7,1.4918755221386804,-4.726315789473684,6.8,109.08970342522973,51.208333333333336,140.75,16.235887635756058,14.5375,17.355555555555554,91.37157894736842,89.92105263157895,95.825,492.25998329156226,421.9166666666667,554.9444444444445,15.829064327485382,14.304166666666667,16.83888888888889,763.6279239766081
GeoChang,Strawberry,1,51,2021-02-03,4,24.7,4.0,6.3,4.1,12.3,16.37,1.0,7,1.4918755221386804,-4.726315789473684,6.8,109.08970342522973,51.208333333333336,140.75,16.235887635756058,14.5375,17.355555555555554,91.37157894736842,89.92105263157895,95.825,492.25998329156226,421.9166666666667,554.9444444444445,15.829064327485382,14.304166666666667,16.83888888888889,763.6279239766081
GeoChang,Strawberry,1,51,2021-02-09,1,25.9,7.0,9.6,6.7,15.7,14.83,5.0,7,1.05500116713352,-1.6083333333333334,4.417647058823529,144.8201447245565,111.38888888888889,207.25,17.14969654528478,16.075,18.7,90.87114845938376,89.8,92.44999999999999,517.2019140989729,421.9166666666667,623.9411764705883,16.484465452847804,15.424999999999999,17.725,1013.7410130718955
GeoChang,Strawberry,1,51,2021-02-09,2,29.9,12.0,8.4,6.0,13.6,19.13,7.0,7,1.05500116713352,-1.6083333333333334,4.417647058823529,144.8201447245565,111.38888888888889,207.25,17.14969654528478,16.075,18.7,90.87114845938376,89.8,92.44999999999999,517.2019140989729,421.9166666666667,623.9411764705883,16.484465452847804,15.424999999999999,17.725,1013.7410130718955
GeoChang,Strawberry,1,51,2021-02-09,3,25.9,7.0,6.0,4.3,14.4,16.33,3.0,7,1.05500116713352,-1.6083333333333334,4.417647058823529,144.8201447245565,111.38888888888889,207.25,17.14969654528478,16.075,18.7,90.87114845938376,89.8,92.44999999999999,517.2019140989729,421.9166666666667,623.9411764705883,16.484465452847804,15.424999999999999,17.725,1013.7410130718955
GeoChang,Strawberry,1,51,2021-02-09,4,24.9,5.0,7.5,5.6,13.0,16.54,2.0,7,1.05500116713352,-1.6083333333333334,4.417647058823529,144.8201447245565,111.38888888888889,207.25,17.14969654528478,16.075,18.7,90.87114845938376,89.8,92.44999999999999,517.2019140989729,421.9166666666667,623.9411764705883,16.484465452847804,15.424999999999999,17.725,1013.7410130718955
GeoChang,Strawberry,1,51,2021-02-16,1,24.9,9.0,7.3,5.5,13.5,14.02,4.5,7,4.08625450180072,0.07142857142857154,7.670833333333333,120.27440976390554,73.41666666666667,151.64705882352942,17.596498599439776,16.912499999999998,18.458823529411767,91.8405862344938,88.34166666666665,94.7,497.0822829131653,428.1666666666667,621.6666666666666,17.16345538215286,16.395833333333332,17.88823529411765,841.9208683473388
GeoChang,Strawberry,1,51,2021-02-16,2,34.2,13.0,8.7,6.0,14.1,19.57,7.0,7,4.08625450180072,0.07142857142857154,7.670833333333333,120.27440976390554,73.41666666666667,151.64705882352942,17.596498599439776,16.912499999999998,18.458823529411767,91.8405862344938,88.34166666666665,94.7,497.0822829131653,428.1666666666667,621.6666666666666,17.16345538215286,16.395833333333332,17.88823529411765,841.9208683473388
GeoChang,Strawberry,1,51,2021-02-16,3,26.7,7.0,6.0,4.4,14.5,16.35,4.5,7,4.08625450180072,0.07142857142857154,7.670833333333333,120.27440976390554,73.41666666666667,151.64705882352942,17.596498599439776,16.912499999999998,18.458823529411767,91.8405862344938,88.34166666666665,94.7,497.0822829131653,428.1666666666667,621.6666666666666,17.16345538215286,16.395833333333332,17.88823529411765,841.9208683473388
GeoChang,Strawberry,1,51,2021-02-16,4,25.0,5.0,7.6,5.7,17.1,16.84,5.0,7,4.08625450180072,0.07142857142857154,7.670833333333333,120.27440976390554,73.41666666666667,151.64705882352942,17.596498599439776,16.912499999999998,18.458823529411767,91.8405862344938,88.34166666666665,94.7,497.0822829131653,428.1666666666667,621.6666666666666,17.16345538215286,16.395833333333332,17.88823529411765,841.9208683473388
GeoChang,Strawberry,1,51,2021-02-25,1,24.5,8.0,7.5,5.9,14.2,15.1,2.6666666666666665,7,4.854591836734693,-3.1357142857142857,12.00952380952381,161.41496598639455,125.54166666666667,237.28571428571428,17.62729591836735,16.712500000000002,18.849999999999998,91.91785714285713,89.07142857142857,93.3625,464.90646258503403,390.2857142857143,581.8095238095239,17.140986394557824,16.283333333333335,18.26666666666667,1129.904761904762
GeoChang,Strawberry,1,51,2021-02-25,2,30.9,14.0,8.9,6.9,16.1,18.15,6.0,7,4.854591836734693,-3.1357142857142857,12.00952380952381,161.41496598639455,125.54166666666667,237.28571428571428,17.62729591836735,16.712500000000002,18.849999999999998,91.91785714285713,89.07142857142857,93.3625,464.90646258503403,390.2857142857143,581.8095238095239,17.140986394557824,16.283333333333335,18.26666666666667,1129.904761904762
GeoChang,Strawberry,1,51,2021-02-25,3,26.5,8.0,6.3,4.0,15.1,16.23,6.5,7,4.854591836734693,-3.1357142857142857,12.00952380952381,161.41496598639455,125.54166666666667,237.28571428571428,17.62729591836735,16.712500000000002,18.849999999999998,91.91785714285713,89.07142857142857,93.3625,464.90646258503403,390.2857142857143,581.8095238095239,17.140986394557824,16.283333333333335,18.26666666666667,1129.904761904762
GeoChang,Strawberry,1,51,2021-02-25,4,24.0,5.0,7.0,5.7,16.5,14.47,3.5,7,4.854591836734693,-3.1357142857142857,12.00952380952381,161.41496598639455,125.54166666666667,237.28571428571428,17.62729591836735,16.712500000000002,18.849999999999998,91.91785714285713,89.07142857142857,93.3625,464.90646258503403,390.2857142857143,581.8095238095239,17.140986394557824,16.283333333333335,18.26666666666667,1129.904761904762
GeoChang,Strawberry,1,51,2021-03-05,1,25.1,9.0,8.0,5.7,13.6,15.18,1.5,7,5.372023809523809,2.15,10.533333333333333,105.91071428571429,14.416666666666666,167.625,15.613095238095239,14.154166666666667,16.604166666666668,94.99583333333332,92.0,97.47083333333335,467.64285714285717,397.375,588.125,15.207142857142856,13.933333333333332,16.349999999999998,741.375
GeoChang,Strawberry,1,51,2021-03-05,2,34.5,12.0,9.3,7.0,17.0,19.33,4.0,7,5.372023809523809,2.15,10.533333333333333,105.91071428571429,14.416666666666666,167.625,15.613095238095239,14.154166666666667,16.604166666666668,94.99583333333332,92.0,97.47083333333335,467.64285714285717,397.375,588.125,15.207142857142856,13.933333333333332,16.349999999999998,741.375
GeoChang,Strawberry,1,51,2021-03-05,3,26.3,8.0,6.7,4.0,15.5,17.55,4.0,7,5.372023809523809,2.15,10.533333333333333,105.91071428571429,14.416666666666666,167.625,15.613095238095239,14.154166666666667,16.604166666666668,94.99583333333332,92.0,97.47083333333335,467.64285714285717,397.375,588.125,15.207142857142856,13.933333333333332,16.349999999999998,741.375
GeoChang,Strawberry,1,51,2021-03-05,4,32.1,8.0,10.1,7.8,18.3,16.82,4.5,7,5.372023809523809,2.15,10.533333333333333,105.91071428571429,14.416666666666666,167.625,15.613095238095239,14.154166666666667,16.604166666666668,94.99583333333332,92.0,97.47083333333335,467.64285714285717,397.375,588.125,15.207142857142856,13.933333333333332,16.349999999999998,741.375
GeoChang,Strawberry,1,51,2021-03-10,1,25.3,9.0,7.5,5.1,12.4,15.87,1.5,7,5.624404761904762,2.15,8.995833333333334,133.4702380952381,71.33333333333333,182.0,16.925595238095237,15.145833333333334,18.6375,93.70595238095237,92.0,96.07916666666667,461.86904761904765,389.0,570.5833333333334,16.55595238095238,14.845833333333333,18.083333333333332,934.2916666666667
GeoChang,Strawberry,1,51,2021-03-10,2,31.8,12.0,9.3,7.2,17.0,19.45,3.6666666666666665,7,5.624404761904762,2.15,8.995833333333334,133.4702380952381,71.33333333333333,182.0,16.925595238095237,15.145833333333334,18.6375,93.70595238095237,92.0,96.07916666666667,461.86904761904765,389.0,570.5833333333334,16.55595238095238,14.845833333333333,18.083333333333332,934.2916666666667
GeoChang,Strawberry,1,51,2021-03-10,3,27.0,8.0,6.8,4.8,15.9,17.83,3.5,7,5.624404761904762,2.15,8.995833333333334,133.4702380952381,71.33333333333333,182.0,16.925595238095237,15.145833333333334,18.6375,93.70595238095237,92.0,96.07916666666667,461.86904761904765,389.0,570.5833333333334,16.55595238095238,14.845833333333333,18.083333333333332,934.2916666666667
GeoChang,Strawberry,1,51,2021-03-10,4,32.0,10.0,10.2,8.0,18.1,17.49,4.0,7,5.624404761904762,2.15,8.995833333333334,133.4702380952381,71.33333333333333,182.0,16.925595238095237,15.145833333333334,18.6375,93.70595238095237,92.0,96.07916666666667,461.86904761904765,389.0,570.5833333333334,16.55595238095238,14.845833333333333,18.083333333333332,934.2916666666667
GeoChang,Strawberry,1,51,2021-03-25,1,26.1,11.0,7.7,5.2,12.4,16.72,1.0,7,7.720962732919254,5.383333333333333,10.421739130434782,149.58592132505174,33.583333333333336,207.16666666666666,17.67129917184265,15.820833333333333,18.878260869565217,99.4018115942029,99.25,99.64999999999999,460.58954451345755,384.5,555.7916666666666,16.7541149068323,14.866666666666667,17.904166666666665,1047.1014492753623
GeoChang,Strawberry,1,51,2021-03-25,2,32.6,13.0,9.7,7.3,17.5,19.63,1.3333333333333333,7,7.720962732919254,5.383333333333333,10.421739130434782,149.58592132505174,33.583333333333336,207.16666666666666,17.67129917184265,15.820833333333333,18.878260869565217,99.4018115942029,99.25,99.64999999999999,460.58954451345755,384.5,555.7916666666666,16.7541149068323,14.866666666666667,17.904166666666665,1047.1014492753623
GeoChang,Strawberry,1,51,2021-03-25,3,25.5,8.0,6.5,4.0,15.9,17.91,0.5,7,7.720962732919254,5.383333333333333,10.421739130434782,149.58592132505174,33.583333333333336,207.16666666666666,17.67129917184265,15.820833333333333,18.878260869565217,99.4018115942029,99.25,99.64999999999999,460.58954451345755,384.5,555.7916666666666,16.7541149068323,14.866666666666667,17.904166666666665,1047.1014492753623
GeoChang,Strawberry,1,51,2021-03-25,4,29.5,6.0,10.9,8.6,18.2,16.4,2.0,7,7.720962732919254,5.383333333333333,10.421739130434782,149.58592132505174,33.583333333333336,207.16666666666666,17.67129917184265,15.820833333333333,18.878260869565217,99.4018115942029,99.25,99.64999999999999,460.58954451345755,384.5,555.7916666666666,16.7541149068323,14.866666666666667,17.904166666666665,1047.1014492753623
